IdTbl;Targa;Posizione;Id;SoloTarga;Qta;Elaborato;IdAbbinato;DepositiLiberi;TargaDoppia;NonElaborareTargaDoppia;Note;PosizioneMultipla;Chiusura;PDV
1827;GA308BT-249283;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E6C;null
1828;GS919EL-249344;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E6D;null
1829;GL228HV-246713;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E6E;null
1830;FG802EN-246776;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E6F;null
1831;GP820AW-249092;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E70;null
1832;FG216EJ-249289;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E71;null
1833;GW680EH-246761;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E72;null
1834;GR812SP-246754;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E73;null
1835;GX886HL-245542;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E74;null
1836;FH160NN-245539;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E75;null
1837;GJ307JN-245571;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E76;null
1838;GR474ML-245549;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E77;null
1839;BG4. F1 G44;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E78;null
1840;GW114BB-243969;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E79;null
1841;GC755JX-244011;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E7A;null
1842;FH018GL-243932;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E7B;null
1843;GR783ME-247403;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E7C;null
1844;GR910RF-248279;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E7D;null
1845;GK463FX-248278;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E7E;null
1846;EY520XC-248167;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E7F;null
1847;GG254ZL-248147;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E80;null
1848;GP952ZT-243794;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E81;null
1849;FW284AE-243796;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E82;null
1850;GJ796BW-243818;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E83;null
1851;GR738EZ-243820;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E84;null
1852;BG4. F1 G45;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E85;null
1853;FR286ZD-250470;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E86;null
1854;GL334WG-250358;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E87;null
1855;FE327GJ-247588;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E88;null
1856;GK094VF-245317;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E89;null
1857;GS879ED-246944;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E8A;null
1858;GN516YT-246975;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E8B;null
1859;GP085MN-245359;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E8C;null
1860;GL062XG-245474;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E8D;null
1861;GM618GF-250373;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E8E;null
1862;GS341MF;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E8F;null
1863;GG812XV-246684;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E90;null
1864;GW286JF;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E91;null
1865;BG4. F1 G42;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E92;null
1866;GP687KC-242813;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E93;null
1867;FY760KP-242809;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E94;null
1868;GM259TT-245524;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E95;null
1869;GM177GH-246698;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E96;null
1870;GX250KL-242756;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E97;null
1871;GL839EE-242762;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E98;null
1872;GV999LK-242778;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E99;null
1873;FR575GP-246643;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E9A;null
1874;GS742VE;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E9B;null
1875;GM969YE;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E9C;null
1876;GW428PT-242786;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E9D;null
1877;GC287GJ-242763;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E9E;null
1878;BG4. F1 G39;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205E9F;null
1879;GS001GH-249497;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EA0;null
1880;GD125NL-249509;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EA1;null
1881;GP042BA-249460;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EA2;null
1882;GV206ZD;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EA3;null
1883;GS003EF-248104;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EA4;null
1884;FV091WD-248096;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EA5;null
1885;GS249WY-244620;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EA6;null
1886;GL712XH-244603;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EA7;null
1887;GV542VL-248086;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EA8;null
1888;GW286SA-244595;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EA9;null
1889;GJ952AS;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EAA;null
1890;GS228BG;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EAB;null
1891;BG4. F1 G36;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EAC;null
1892;GD199EY-249749;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EAD;null
1893;FR860GX-249743;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EAE;null
1894;FV897AK-244974;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EAF;null
1895;FV121VT-244982;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EB0;null
1896;GK329ZV-244951;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EB1;null
1897;EX589SK-249690;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EB2;null
1898;GF912XZ-249698;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EB3;null
1899;GN548ZA-244928;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EB4;null
1900;GA970BS-247536;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EB5;null
1901;FW071CR-247555;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EB6;null
1902;GP157TA-247509;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EB7;null
1903;GS850DY-247497;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EB8;null
1904;BG4.F2 G38;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EB9;null
1905;GT768TP-249551;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EBA;null
1906;GE341TP-249588;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EBB;null
1907;BG4.F2 G39;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EBC;null
1908;FF888GR-249597;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EBD;null
1909;GV268LA-249616;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EBE;null
1910;GP754VZ-249590;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EBF;null
1911;BG4.F2 G40;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EC0;null
1912;GL698EH-249702;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EC1;null
1913;GP007VN-249811;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EC2;null
1914;GF259SC-249738;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EC3;null
1915;BG4.F3 G38;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EC4;null
1916;GF630RP-249250;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EC5;null
1917;GG213XY-249531;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EC6;null
1918;GV361GY-249060;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EC7;null
1919;BG4.F3 G39;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EC8;null
1920;GE581TR-249905;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EC9;null
1921;GD768XK-250384;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205ECA;null
1922;GM837GH-249353;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205ECB;null
1923;BG4.F3 G40;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205ECC;null
1924;GN883YY-249865;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205ECD;null
1925;GL327EB-250748;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205ECE;null
1926;GY934FV-249884;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205ECF;null
1927;BG4.F4 G38;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205ED0;null
1928;GV185FG-248532;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205ED1;null
1929;ES392AY-248586;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205ED2;null
1930;GN089VB-248330;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205ED3;null
1931;FF954ML-247129;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205ED4;null
1932;BG4.F4 G34;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205ED5;null
1933;GC799KD-250346;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205ED6;null
1934;BG4.F4 G30;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205ED7;null
1935;GV358LN-248604;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205ED8;null
1936;GT009ER-248712;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205ED9;null
1937;FR901CW-248655;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EDA;null
1938;BG4.F4 G26;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EDB;null
1939;GF824RJ-242605;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EDC;null
1940;GV374VH-242808;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EDD;null
1941;GR916FM-242601;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EDE;null
1942;GK076VF-242309;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EDF;null
1943;BG4.F4 G22;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EE0;null
1944;GL504ZP-248975;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EE1;null
1945;GM005YK-249913;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EE2;null
1946;BG4.F4 G18;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EE3;null
1947;GM344GA-247525;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EE4;null
1948;GT045SS-249259;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EE5;null
1949;EK315RT-248982;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EE6;null
1950;BG4.F4 G14;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EE7;null
1951;GS636GB-248996;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EE8;null
1952;BG4.F4 G10;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EE9;null
1953;GJ742DR-249932;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EEA;null
1954;GT946LN-244669;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EEB;null
1955;GT827VL-248588;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EEC;null
1956;FN804KC-247703;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EED;null
1957;BG4.F4 G6;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EEE;null
1958;GM347HA-247008;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EEF;null
1959;GH570PR-247736;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EF0;null
1960;FE839PA-247187;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EF1;null
1961;GE363SR-247019;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EF2;null
1962;BG4.F4 G2;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EF3;null
1963;GL833EA-247369;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EF4;null
1964;FN675NF-247044;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EF5;null
1965;FR370ZG-247070;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EF6;null
1966;GE311PR-247211;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EF7;null
1967;BG4.F4 G3;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EF8;null
1968;FV773VY-247554;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EF9;null
1969;GK385FS-246894;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EFA;null
1970;GT047GC-246889;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EFB;null
1971;FG131YB-247081;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EFC;null
1972;BG4.F4 G7;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EFD;null
1973;GV075LH-247098;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EFE;null
1974;FV869YD-247620;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205EFF;null
1975;GA010CC-248952;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205F01;null
1976;FK348RT-247089;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205F02;null
1977;BG4.F4 G11;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205F03;null
1978;GB815HB-247354;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205F04;null
1979;GS484PB-247604;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205F05;null
1980;GP320AX-247124;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205F06;null
1981;BG4.F4 G15;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205F07;null
1982;FP553BH-247279;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205F08;null
1983;GC315YS-247676;null;null;null;null;null;null;null;null;null;null;null;0x000000004E205F09;null
